1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.857142857143 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.562745098039 24:0.0235294117647 25:1.0 26:1.0 27:0.0 28:0.0 29:0.05 30:0.06 31:0.0 32:1.0 33:0.0314960629921 34:0.04 35:0.07 36:0.0 37:0.0 38:1.0 39:1.0 40:0.0 41:0.0 
4 1:0.0 4:0.285714285714 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:0.0 25:0.38 26:0.0 27:0.62 28:1.0 29:0.0 30:1.0 31:0.0 32:1.0 33:0.0 34:0.0 35:1.0 36:0.0 37:0.0 38:0.34 39:0.0 40:0.66 41:1.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.000398961160592 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0333333333333 24:0.0372549019608 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.15 32:0.318897637795 33:1.0 34:1.0 35:0.0 36:0.01 37:0.05 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.857142857143 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.572549019608 24:0.0411764705882 25:1.0 26:1.0 27:0.0 28:0.0 29:0.08 30:0.05 31:0.0 32:1.0 33:0.0826771653543 34:0.09 35:0.05 36:0.0 37:0.0 38:1.0 39:1.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.857142857143 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.286274509804 24:0.0313725490196 25:0.99 26:1.0 27:0.0 28:0.0 29:0.12 30:0.06 31:0.0 32:1.0 33:0.0669291338583 34:0.07 35:0.05 36:0.0 37:0.0 38:1.0 39:1.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.0413841333609 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0137254901961 24:0.0137254901961 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:0.763779527559 33:1.0 34:1.0 35:0.0 36:0.01 37:0.02 38:0.01 39:0.01 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.998039215686 24:0.998039215686 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.00022489702489 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:0.94094488189 34:0.94 35:0.01 36:0.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.0100649120591 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0372549019608 24:0.0392156862745 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.1 32:1.0 33:1.0 34:1.0 35:0.0 36:0.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.857142857143 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.203921568627 24:0.0078431372549 25:1.0 26:1.0 27:0.0 28:0.0 29:0.05 30:0.07 31:0.0 32:1.0 33:0.0157480314961 34:0.02 35:0.05 36:0.0 37:0.0 38:1.0 39:1.0 40:0.0 41:0.0 
0 1:0.000667523734177 4:0.0 6:0.000588429202108 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0 24:0.0254901960784 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.14 32:0.145669291339 33:1.0 34:1.0 35:0.0 36:0.03 37:0.03 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.000747089431996 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0372549019608 24:0.0372549019608 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:0.275590551181 33:1.0 34:1.0 35:0.0 36:0.01 37:0.05 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.285714285714 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.256862745098 24:0.0176470588235 25:0.0 26:0.0 27:1.0 28:1.0 29:0.08 30:0.07 31:0.0 32:1.0 33:0.0354330708661 34:0.04 35:0.07 36:0.0 37:0.0 38:0.0 39:0.0 40:1.0 41:1.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.0318433544304 4:0.0 6:0.000161741011051 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:0.00787401574803 34:0.01 35:0.53 36:0.89 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.00344893451183 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0078431372549 24:0.00980392156863 25:0.0 26:0.0 27:0.0 28:0.17 29:1.0 30:0.0 31:0.33 32:1.0 33:0.988188976378 34:0.99 35:0.01 36:0.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.857142857143 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.409803921569 24:0.00196078431373 25:1.0 26:1.0 27:0.0 28:0.0 29:0.01 30:0.07 31:0.0 32:1.0 33:0.00393700787402 34:0.01 35:0.07 36:0.0 37:0.0 38:1.0 39:1.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.00022489702489 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:0.937007874016 34:0.94 35:0.01 36:0.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.998039215686 24:0.998039215686 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:1.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.174509803922 24:0.170588235294 25:0.01 26:0.0 27:0.01 28:0.0 29:0.98 30:0.03 31:0.0 32:1.0 33:0.342519685039 34:0.35 35:0.02 36:0.35 37:0.0 38:0.0 39:0.0 40:0.49 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.272448575949 4:0.0 6:0.000161741011051 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:0.0 34:0.0 35:0.84 36:0.99 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.998039215686 24:0.998039215686 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.998039215686 24:0.998039215686 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.876470588235 24:0.876470588235 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.285714285714 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.460784313725 24:0.0176470588235 25:0.0 26:0.0 27:1.0 28:1.0 29:0.04 30:0.07 31:0.0 32:1.0 33:0.0354330708661 34:0.04 35:0.07 36:0.0 37:0.0 38:0.0 39:0.0 40:1.0 41:1.0 
0 1:0.0 4:0.0 6:0.0126589297982 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0 24:0.00392156862745 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.67 32:0.358267716535 33:1.0 34:1.0 35:0.0 36:0.01 37:0.02 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.285714285714 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.262745098039 24:0.0156862745098 25:0.0 26:0.0 27:1.0 28:1.0 29:0.07 30:0.07 31:0.0 32:1.0 33:0.0314960629921 34:0.04 35:0.07 36:0.0 37:0.0 38:0.0 39:0.0 40:1.0 41:1.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.00129854926015 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0352941176471 24:0.0352941176471 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:0.196850393701 33:0.417322834646 34:1.0 35:0.0 36:0.02 37:0.07 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.857142857143 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.292156862745 24:0.0470588235294 25:1.0 26:1.0 27:0.0 28:0.0 29:0.17 30:0.05 31:0.0 32:1.0 33:0.0944881889764 34:0.1 35:0.05 36:0.0 37:0.0 38:1.0 39:1.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:6.46964044203e-05 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0274509803922 24:0.0470588235294 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.12 32:1.0 33:1.0 34:1.0 35:0.0 36:0.01 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.996078431373 24:0.996078431373 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.0650217563291 4:0.0 6:0.000161741011051 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:0.00393700787402 34:0.01 35:0.73 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.857142857143 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.466666666667 24:0.0 25:1.0 26:1.0 27:0.0 28:0.0 29:0.0 30:0.06 31:0.0 32:1.0 33:0.0 34:0.0 35:0.07 36:0.0 37:0.0 38:1.0 39:1.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.000383557254778 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0294117647059 24:0.0294117647059 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:0.137795275591 33:1.0 34:1.0 35:0.0 36:0.03 37:0.05 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.857142857143 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.480392156863 24:0.0294117647059 25:1.0 26:1.0 27:0.0 28:0.0 29:0.07 30:0.05 31:0.0 32:1.0 33:0.0590551181102 34:0.06 35:0.05 36:0.0 37:0.0 38:1.0 39:1.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.998039215686 24:0.998039215686 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.88431372549 24:0.88431372549 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.857142857143 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.462745098039 24:0.0137254901961 25:1.0 26:1.0 27:0.0 28:0.0 29:0.03 30:0.06 31:0.0 32:1.0 33:0.0275590551181 34:0.03 35:0.07 36:0.0 37:0.0 38:1.0 39:1.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.000588429202108 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.00196078431373 24:0.00392156862745 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.67 32:0.00393700787402 33:1.0 34:1.0 35:0.0 36:0.5 37:0.02 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.285714285714 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.494117647059 24:0.0333333333333 25:0.0 26:0.0 27:1.0 28:1.0 29:0.07 30:0.06 31:0.0 32:1.0 33:0.0669291338583 34:0.07 35:0.07 36:0.0 37:0.0 38:0.0 39:0.0 40:1.0 41:1.0 
1 1:0.0 4:0.857142857143 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.523529411765 24:0.0196078431373 25:1.0 26:1.0 27:0.0 28:0.0 29:0.04 30:0.06 31:0.0 32:1.0 33:0.0393700787402 34:0.04 35:0.07 36:0.0 37:0.0 38:1.0 39:1.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
0 1:0.0 4:0.0 6:0.00640494403761 8:0.0 10:0.0 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0686274509804 24:0.0686274509804 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:0.496062992126 33:1.0 34:1.0 35:0.0 36:0.01 37:0.02 38:0.0 39:0.01 40:0.03 41:0.04 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
1 1:0.0 4:0.0 6:0.0128068072941 8:0.0 10:0.0714285714286 12:1.0 16:0.0 17:0.0 19:0.0 22:0.0 23:0.0 24:0.00196078431373 25:0.0 26:0.0 27:0.0 28:0.5 29:1.0 30:0.0 31:1.0 32:0.740157480315 33:0.740157480315 34:1.0 35:0.0 36:0.01 37:0.0 38:0.0 39:0.0 40:0.01 41:0.01 
1 1:0.0 4:0.0 6:0.0 8:0.0 10:0.0 12:0.0 16:0.0 17:0.0 19:0.0 22:0.0 23:1.0 24:1.0 25:0.0 26:0.0 27:0.0 28:0.0 29:1.0 30:0.0 31:0.0 32:1.0 33:1.0 34:1.0 35:0.0 36:1.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 
